SV	Group	Taxonomy	Confidence	Gene	Kingdom	Phylum	Class	Order	Family	Genus	Species	Taxon	Core_Specific_Plant
0185da95e1ab1075b102ab619be4c1bd	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Tilachlidiaceae;g__Septofusidium;s__Septofusidium_herbarum	0.999999997	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Tilachlidiaceae	Septofusidium	Septofusidium_herbarum		
019e6531dbca7dee5a3231e537eb4f2a	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.804426119	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified		
019f9112ec1368e43fa3cc7330ff699a	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Helminthosporium;s__Helminthosporium_solani	0.999999971	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Helminthosporium	Helminthosporium_solani		
01a2e14e8b6d37b30f9003f6dcdd4e71	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unidentified;s__unidentified	0.753885804	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	unidentified	unidentified		
01b05cb44b4212cf0a6328a0097553c7	1	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.99156449	ITS1	Fungi	Ascomycota	Sordariomycetes						
01b1f28fee6f90832de075b349533515	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_velox	0.976117949	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_velox		
01c3dcdab99bfe89c1b255077f79000c	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leptodontidium	0.914298674	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leptodontidium			
01ca53d16699c3681812c471b0ce5849	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.726400017	ITS1	Fungi	Ascomycota	Sordariomycetes	Sordariales					
01ca8df9bc696b51e0e2706f1715e445	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_pseudovitensis	0.999482486	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora_pseudovitensis		
01cc85318a5985b61bba4064f9dce01b	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_bacillisporum	0.988062867	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	Sarocladium_bacillisporum		
01dc555f60c8a723a81d8ec8ff06ee88	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999887946	ITS1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
01e88e0cffdd57628ea5be7df0012e40	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium	0.999945749	ITS1	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium			
01f6dccd923b8612cfe50bd4d2814bed	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Claviceps;s__Claviceps_purpurea	0.820415304	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	Claviceps_purpurea		
0202bfd24e538b0e6210f474bb3a46d2	1	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.999998297	ITS1	Fungi	Ascomycota	Dothideomycetes						
020d67083e5710be297ba10a6e5b088b	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999899873	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
0216c44d0980454fe18e8629cad0ffec	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__unidentified	0.999997558	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	unidentified		
021bd5b7d1b43ca27e6eca3c8f16ed4b	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.759145346	ITS1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales					
02439a7f5e3b7de84c61edfb6c7f2527	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.945613625	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales					
02456913b6ed614c296633e5af2e4f85	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_spinulosum	0.914121727	ITS1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_spinulosum		
024a3c24ac8ed1710bc03ee944dd20b4	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_caesiellus	0.94986694	ITS1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_caesiellus		
024a97f7f9b1693733e622a8351017d0	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_furcatum	0.869719611	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_furcatum		
025bfb032b6fef445c3e1a1b1ecb20be	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta	0.832820174	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta			
025ed71bf60fb575c4a825ca6a5b17a3	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.798606225	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_perangustum		
02622a546e44ea265b405bf8ba5dee84	1	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Iodophanus;s__Iodophanus_testaceus	0.999934572	ITS1	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	Iodophanus_testaceus		
02731582a9341cb3fd6541cea0e72787	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999878058	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
028240435d6c620078535bed68a7aa8a	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__unidentified	0.99396866	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	unidentified		
0285824ddc753e284e7280fc0db1eb75	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sake	0.917243013	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_sake		
028e8762f03ab76da792c9a1ed492852	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_cookei	0.999999748	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_cookei		
02b398a81cb955df14861fa355c58ecc	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.925752524	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
02cfe94e75c1a31c67fdd6a3abf5869c	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.836326207	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales					
02d4efe735a1caa599602b0b879ba6fc	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Chaetosphaeronema;s__unidentified	0.999687728	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	unidentified		
02e7ebd22b414419ecb6deecf4403c59	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999996635	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			
02eb31f6cd993b1d018da4eb1986a85f	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.768349145	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales					
02f2a58520b5122161f023a7aed825f8	1	k__Fungi;p__Ascomycota	0.7369711	ITS1	Fungi	Ascomycota							
0302bc4b5389107aa225bb64110818d7	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.954186001	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
030994dc6f4fb93eb2e7c34c4887905f	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.948395824	ITS1	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina		
0316f46c0ad238bef7dd8ed1ed0831ef	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Acicuseptoria;s__Acicuseptoria_rumicis	0.998334129	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Acicuseptoria	Acicuseptoria_rumicis		
03259818048d4c04181d0a314e61ddc7	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_calamagrostidis	0.998479763	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_calamagrostidis		
032beaf7dcab811588092af3e96badef	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_papavericola	0.991595995	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_papavericola		
03372102f3f943c5c314fb84f7c8373d	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae	0.999929475	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				
0346623511a3a95c7b091e65531a3b28	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__unidentified	0.964941786	ITS1	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	unidentified		
03643bd0cb3e7d62574497f0560f05b9	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_tubakii	0.847990483	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_tubakii		
03702a5399e5ee88992e1eae5655cb45	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens	0.804499305	ITS1	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens		
0380d80b89f24ab1908f490f50d04113	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.968772877	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			
03855e7de8ba62e5a186de9f3d8e34da	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Ampelomyces;s__Ampelomyces_quisqualis	0.999999848	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Ampelomyces	Ampelomyces_quisqualis		
038caaae18326c6cf84ff9dcfb7e0bbb	1	k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales;f__Pyxidiophoraceae;g__Pyxidiophora;s__Pyxidiophora_arvernensis	0.94120905	ITS1	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	Pyxidiophoraceae	Pyxidiophora	Pyxidiophora_arvernensis		
039315038314f83e95e3381983cc0aad	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.953691265	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			
03980d6da23036abc5025fe8b71dec21	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Morosphaeriaceae;g__Acrocalymma;s__unidentified	0.993176272	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	unidentified		
039d661d7df1c67154ed05ae57d5689c	1	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.944887556	ITS1	Fungi	Ascomycota	Sordariomycetes						
03a24f3fc4d0e901b7b4b77d50aaf5c1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.993999321	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales					
03a9685283093c33e6309ee29cc3f26e	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unidentified;s__unidentified	0.996098268	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	unidentified	unidentified		
03b28d32c576d7c50a8baa4ef25f2a12	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_obclavata	0.924583387	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_obclavata		
03c17204b8385ef78b624cc834af13ed	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__unidentified	0.837526675	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unidentified		
03c903d8cb738c5c08af4f499776fdcb	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae	0.999905734	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae				
03d6673792fb33fe38708a3ea47ff193	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999999269	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			
03d68adcf229faca55c502affccc6806	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.989308096	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium			
03d7d734481e7d8cd2b36b3833009fa0	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_pseudophragmitis	0.906033059	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella_pseudophragmitis		
03d96763425d45f7099c14fca4e37a78	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_campanulae	0.911842941	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Septoria	Septoria_campanulae		
03da60b3e98d09cdf4542d1eec1db84f	1	k__Fungi;p__Ascomycota	0.991770287	ITS1	Fungi	Ascomycota							
03e3446610e7904441ca35dbce3f6b95	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_protuberus	0.984487957	ITS1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_protuberus		
0431ec641cca81d545643da78af8db4f	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Lectera	0.999998893	ITS1	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera			
043bd1ad743314f0f2a727d81b46bc6e	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.999981043	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma			
0454c9d3744f0fdc31cbf247f17c26e5	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	0.97648034	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_nigrum		
045f660f090f95f479fd50a1aceea597	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.999947731	ITS1	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				
0465c2adeb96cf26e82a46adf1e93d38	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sake	0.918046991	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_sake		
047795c1f54d7e09b53e79f43440e7a2	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sake	0.933599334	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_sake		
047a5925007cd9b9b77b7066ffe52dcf	1	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_carpini	0.979608919	ITS1	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina_carpini		
047f9633c4887488ce34e641d422d4b8	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.920627841	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			
0483b08c7f0815a5d57a113462aa47c7	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_verkleyi	0.976820534	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria_verkleyi		
0491d3f2257cb5b4a673e8533aa28e78	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.983295332	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales					
0496fa8d57aff1c19b039df88af60954	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sake	0.999065486	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_sake		
04a7683f3b547791747ea2c60e7a70fa	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__unidentified	0.88278788	ITS1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	unidentified		
04b40af718e503bdf89575bb43eb8923	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.7968207	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_perangustum		
04b6301440145f72844a2066cc76a661	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Parengyodontium;s__Parengyodontium_album	0.999973268	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Parengyodontium	Parengyodontium_album		
04c50d9ce3ad89eb7b5c21c0940c62fc	1	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascodesmidaceae;g__Cephaliophora;s__Cephaliophora_tropica	0.999995695	ITS1	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Cephaliophora	Cephaliophora_tropica		
04c6be0a4e7ad062942294a2ce08075f	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani	0.999531006	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_solani		
04c749ede84269211f4a2e6962fff73d	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.998219191	ITS1	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina		
04cba14e887a509443a91af775e3ec03	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_spinosum	0.942420493	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_spinosum		
04dcd5b598671f22923770efa9d37e6e	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999458555	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
0504ab9237c6c6213c5067bace69727f	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium_klebahnii	0.808091571	ITS1	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium_klebahnii		
0505faf5c7b2f2e9bfc1992436f6d756	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.997552957	ITS1	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina		
051d6a2afe1ba6889dd91bbbde1abd75	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.972353672	ITS1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
05493cffde03feb078720b2a8eb71951	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_alternatum	0.969841046	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_alternatum		
05498b3a419e9450ee8f9199fa317b68	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.904970645	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_perangustum		
05556bf572edb6dcb80249c8f732a7c7	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__unidentified;g__unidentified;s__unidentified	0.810701925	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	unidentified		
055ed512218aede4218375b9ceabaf53	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_cretensis	0.874675901	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_cretensis		
0560e58e407015ff1bb1165c49d40414	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_gamsii	0.789557171	ITS1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora_gamsii		
05706e77ca29e6d5ad7e60a2b3a3684d	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.999974632	ITS1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			
057da1c8311a7b2f02ee07de96804208	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.979880576	ITS1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium	Trichomerium_foliicola		
058a46182cdd7f87ff830e19cb93bf67	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999767167	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
058c097ff6e1cfafce008f06b27ea906	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Ramophialophora;s__unidentified	0.999413236	ITS1	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Ramophialophora	unidentified		
058dceb62c423fbbe59e697c9923e614	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Psoraceae;g__Protoblastenia;s__Protoblastenia_rupestris	0.999999823	ITS1	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Psoraceae	Protoblastenia	Protoblastenia_rupestris		
